,Unnamed: 0,Group Name,Articles,HS Words,isTamil
129,129,lellahutanpage,අමො අමෝ ආරක්සාවට වෙනම හමුදාවකුත් 🤣🤣,0,True
130,130,lellahutanpage,Lella Hutan,0,True
131,131,lellahutanpage,"#නම්බර්_ප්ලේට්_න
ැති_මෝටර්_සයිකල
්

යුධහමුදා විශේෂ බලකා සංග්‍රාමික යතුරු පැදි බලගනය යනු ආසියානු කලාපයේ පවතින එකම සංග්‍රාමික යතුරු පැදි බලගනය බව පාර්ලිමේන්තුව අසල සිටි කඳේ පාළුවට හිසක් පිහිටි නමුත් මොළයක් නොපිහිටි කාකි ඇඳුම් ඇඟලාගත් පොලිස් නිළධාරින්යැයි කියාගත් කිහිප දෙනෙකු නොදත් නමුත්, වැදගත්...",0,True
132,132,lellahutanpage,"රොෂාන්, ගයාශන්, අරුන්දික නැවතත් ආණ්ඩුවට – දැන් ආණ්ඩුවට 117යි..!",0,True
133,133,lellahutanpage,"අර්බුධය සරලව..

ගෙවීමට ඇති මුලු ණය = බිලියන 51

ඉදිරි වසර හත තුල ගෙවිය යුතු = බිලියන 31 (මෙයින් 17ක් 2015 - 2019 කාල සීමාවේ යහපාලන රජය ගත්තු කෙටිකාලීන ණය, සෙසු ඒවා වසර 15කට වඩා පැරණි දිගුකාලින ණය)

ආදායම (අපනයන + සෙසු) = බිලියන 10

වියදම (ආනයන) = බිලියන 20

දැනට ඇති මුදල = බිලියන 2.4

ඩොලර් බිලියන 10කින්, ඩොලර් බිලියන 20ක තෙල්, ගෑස්, බෙහෙත්, ආහාර සහ සෙසු දෑ ගෙනල්ලා,

ඩොලර් බිලියන 30ක ණයත් ගෙවන්න ඕන.

10කින් 50ක වැඩ කරන්න තියෙනවා..

ඕකයි අර්බුධය..

ඉශාන් ජයසූරිය",0,True
134,134,lellahutanpage,ඔක්කොගෙන්ම ගේම ඉල්ලලා අනුරට විතරක් නැට්ට වනනවා 😂🙏,0,True
135,135,lellahutanpage,Lella Hutan,0,True
136,136,lellahutanpage,අඩ්ඩේ 😂 සුපිරිම ඩයල් එක බැහැලා 😂,0,True
137,137,lellahutanpage,ජීවන් තොන්ඩමන් ඉල්ලා අස් වේ,0,True
138,138,lellahutanpage,"අද රටේ යන ලොකුම බොරුව තමා මේක

කිව්වා කියලා මතක තියා ගනින්,මේ අද ඉන්න 225 න් අඩුම 200 ක් වත් ඊලග පාරත් අපේ මිනිස්සු පාර්ලිමේන්තු එවනවා

ඒක වෙන්නෙ මෙහෙම

උතුර නැගෙනහිර චන්ද කොහොමත් හැමදාම වැටෙන්නෙ එකම සෙට් එකට,ඒක කවදාවත් වෙනස් වෙන්නෙ නෑ,ඒ නිසා මේ ඉන්න උතුරු නැගෙනහිර සෙට් එක ඊලග පාරත් පාර්ලිමේන්තු එනවා

...",0,True
139,139,lellahutanpage,"දැං කාඩ්බෝඩ් වීරයෝ ගොඩක් හිටියට,ෆේස්බුක්
එකේ මූන යවා ගන්න අරගල කරාට,පොඩ්ඩක් කෑ ගහලා වීඩියෝ එකක් අරං පොරවල් වෙන්න ෆේස්බුක් දැම්මට

හමුදාව ලොකු නෑ අද ඉදන් උබලා අටපාස් උන් කියලා කෑ ගැහුවට

කොටි ගහනකොට උන් හිටියෙ ඇදං යට,ඉස්සරහට ගියෙ හමුදාවේ කොල්ලො විතරයි

ජීවිත දාස් ගානක් නැති කරං රට බේරුවෙ හමුදාවේ කොල්ලො...",0,True
140,140,lellahutanpage,අපිට නම් ජීවත් වෙන්න නිදහස අරං දුන්නු කොල්ලො හැමදාම #වීරයෝ,0,True
141,141,lellahutanpage,#කුහකයන්ගෙ පාරාදීසය ලංකාව 😥,0,True
142,142,lellahutanpage,"අඩ්ඩේ 😁

Adde 😁",0,True
143,143,lellahutanpage,Lella Hutan,0,True
144,144,lellahutanpage,Lella Hutan,0,True
145,145,lellahutanpage,"කතාවක රගපාලා,ඒ පැත්තෙ මිනිස්සු අන්දලා පාර්ලිමේන්තු ගිහින්,ගන්න තියෙන වරප්‍රසාද ඔක්කොම අරන්,රටට සත පහක සේවයක් නොකර ගෙදර ගිහින්,හිටපු අවුරුදු 5 ට තාමත් විශ්‍රාම වැටුපත් ගන්න එකිත් ඇවිල්ලා කිහාන්කො 😂",0,True
146,146,lellahutanpage,එල එල 😁,0,True
147,147,lellahutanpage,Lella Hutan,0,True
148,148,lellahutanpage,Lella Hutan,0,True
149,149,lellahutanpage,Lella Hutan,0,True
150,150,lellahutanpage,අර්බුදයට විසඳුම් සොයන්න ඇමති ධුර භාරගැනීමට ජනපතිගෙන් සියලු පක්ෂවලට ආරාධනා,0,True
151,151,lellahutanpage,"#සිරාවටම ඇයි ඒ ?

#Seriously why is that ?",0,True
152,152,lellahutanpage,#සජිත් ටත් මොනාහරි දෙමු 😎✌,0,True
153,153,lellahutanpage,"#BREAKING - නාමල් රාජපක්ෂ ක්‍රීඩා අමාත්‍ය ධූරයෙන් ඉල්ලා අස් වෙයි

#BREAKING - Namal Rajapaksha resigns from the post of Sports Minister",0,True
154,154,lellahutanpage,Lella Hutan,0,True
155,155,lellahutanpage,#අම්මටයුඩූ #මනෝගනේසනුත් #ඉන්නව 😂,0,True
156,156,lellahutanpage,#සර්වැඩ්ඩා 😎✌,0,True
157,157,lellahutanpage,#BREAKING - සමාජ මාධ්‍ය යළි සක්‍රීය කරයි,0,True
158,158,lellahutanpage,"මේ රැල්ල සම්බන්ධයෙන් මගේ ස්ථාවරයේ වෙනස්කමක් නෑ.

1) ආණ්ඩුව ඉල්ලා අස් විය යුතුයි. විපක්ෂයේ ඉන්පසු බලවත්ම කණ්ඩායමට බලය ලබා දිය යුතුයි.

2) ඉන්පසුව බලයට එන කණ්ඩායම රටෙහි දේශපාලන ස්ථාවර්ත්වය ඇති කළ යුතුයි. දේශපාලන ස්ථාවරත්යක් නොමැති රටක් යනු මේ අර්බුධය මෙයටත් වඩා උග්‍ර කිරීමක් පමණයි.

3) වසරකට වරක් සමාජ මාධ්‍ය ඔස්සේ රටේ පාලනය වෙනස්කිරීම, කෝලහාල ඇති කිරීම යහපත් දේ නොවෙයි. එවැනි දේ අවසන් කිරීමට ඔවුන් කටයුතු කළ යුතුයි.

4) ඉන්පසුව පාලකයන් ඉවත් කිරීම සිදු විය යුත්තේ ව්‍යවස්ථානුකූලව
පමණයි. ඊට අනුරූප නොවන...",0,True
159,159,lellahutanpage,State Minister Roshan Ranasinghe resigns,0,True
160,160,lellahutanpage,Lella Hutan,0,True
161,161,lellahutanpage,"මොකද මහණ උනා නම් බුදුහාමුදුරුවන්
ට කඩේ යන්න විතරයි අයිති",0,True
162,162,lellahutanpage,හිතලා වැඩ කරපල්ලා,0,True
163,163,lellahutanpage,Lella Hutan,0,True
164,164,lellahutanpage,👇👇,0,True
165,165,lellahutanpage,"මිනිස්සු පීඩා විඳින අර්බුධයකට එරෙහිව මිනිස්සු පාරට බහින එක වරදක් කියලා මම දකින්නේ නෑ.

හැබැයි එන්න එන්න සමාජ ජාලා බලවත් වීම සහ මිනිසුන් අතිශය දේශපාලනීකරණය වීම සහ දේශපාලනික සක්‍රීය වීම ඇතුලේ රටේ ඉදිරි අනාගතයේ දේශපාලන ස්ථාවරත්වයක් ඇති වේවි කියලා බැහැ.

මගේ ස්‍ථාවරය රජය දැන් ඉල්ලා අස් විය යුතුයි.

ඒ වගේම මට බයක් තියෙනවා ඉදිරියේදි පත් වන රජයවල් කිසිවෙකට පූර්ණ ධූර කාලයවත් සම්පූර්ණ කරගන්න ඉඩ ලැබෙයිද කියලා.

අතීතයේ සෑම ජනපතිවරයෙකුම ධූර කාල දෙකත් සම්පූර්ණ කළා.

2015 සමාජජාලා විප්ලවය එක්ක ආයේ ධූර කාල දෙකම...",0,True
166,166,lellahutanpage,"රජය අසමත්!

මේ මුලු රටේම ජනතාව විදුලිය නොමැතිකමින්, තෙල් පෝළිං වල රස්තියාදු වෙමින් පීඩා විදින සමයකි. දැඩි අර්බුධය හමුවේ වත්මන් රජය මේ අර්බුධයේ හේතු සහ ගැඹුර ජනතාවට සන්නිවේදනය කිරීමටත්, පැහැදිලි කිරීමටත් උත්සාහයක් නොගත් තරමය.

ඒ වෙනුවට ඔවුන් ජනතාව සැනසවීම පමණක් ඉලක්ක කර කතා කීවේය.

මිනිසුන්ගේ හදවතට කතා කිරීමට වඩා ඔවුන්ගේ බුද්ධියට කතා කිරීම ජනප්‍රිය නොවිය හැක. එනමුත් වඩා නිවැරදි දේ මිනිසුන්ගේ බුද්ධියට ආමන්ත්‍රණය කිරීමයි.

එලෙස නොකිරීමේ ඵල විපාක මේ වනවිට හොදින් පෙනෙමින් තිබේ. රටේ ජනතාවගෙන් බහුතරයක්...",0,True
167,167,lellahutanpage,අඩුම ගානෙ jvp එකවත් නෑනෙ,0,True
168,168,lellahutanpage,අප්‍රියෙල් 3 නිර්නාමිකව සංවිධානය කළ විරෝධතා විරෝධතාවයේ බළලා මල්ලෙන් එලියට පනි,0,True
169,169,lellahutanpage,"දේශපාලනය ගැන අබමල් රේණුවක අත්දැකීමක්, දැනුමක් නොමැතිව අකුරු දන්න පලියට. ලියන්න,කියන්න දන්න පලියට හිස් අවකාශයක් යොදාගෙන හිතට එන ඔහේ කියන්නන් වාලේ, ලියන්නන් වාලේ කරන යෝජනාවලට හසු නොවන්න..!
එම කරන යෝජනාවල යථාර්තය වඩාත් බිහිසුණුය..

මා කියන කාරණාව දූපත් වැසියෙකුට, දූපත් මානසිකත්වයෙන් පෙලෙන්නෙකුට ප්‍රශ්නකාරි විය හැකිය.. මා එසේ කියන්නේ මාගේ ජීවිත කාලයෙන් හරි අඩක් ගත කලේ වත්මන් පාලකයන් පන්නා දැමීමටය..අපි එය කලෙමු..නමුත් එලෙසින් තෝරාගත් තැනැත්තා සහ අග්‍රශ්‍රාවකයා විසින් කල දූෂිත ක්‍රියාපිළිවෙත නිසා එම...",0,True
170,170,lellahutanpage,"ආණ්ඩුවට විරුද්ධව මිනිස්සු පාරට බහින්නෙ බැරිම තැන,හැබැයි ඒ කාවවත් ජනාධිපතිකමෙන් එලවලා විපක්ෂෙ එකෙක්ව ජනාධිපති කරන්න උවමනාවෙන් කරනවා ඇති කියලා මම හිතන්නෙ නෑ

ආණ්ඩුව රටේ මිනිස්සු පීඩාවට පත්කරනවා කියලා කිඹුල් කදුලු හලාගෙන ජනතාව එක්ක 3 වෙනිදා පාරට බහිමු කියලා හිමින් සෙට් වෙන මොන විපක්ෂ මන්ත්‍රීද

කාර්...",0,True
171,171,lellahutanpage,"😂😂 අමෝ සජී ඔයා

😂 😂 Oh my God Saji you",0,True
172,172,lellahutanpage,ප්ලීස් සජිත් ඔයා ගෙදර ඉන්න,0,True
173,173,lellahutanpage,"රටේ මිනිස්සු (ෆේස්බුක් එකෙන් දකින විදියට) මේ තරම් ආණ්ඩු විරෝධි වෙලා, සමාජ ජාලා ඔස්සේ සංවිධානය වෙලා ආණ්ඩුවට විරුද්ධව පාරට බහින්න සුදානම්.

එනමුත් විපක්ෂය මේ ජනතාව භාවිතා කරමින් ඉතා පහසු ආණ්ඩු මාරු සටනකට නොයන්නේ ඇයි ?

මෙතරම් තැටිය රත්වූ අවස්තාවක් ඉතිහාසයේ කෙඳිනකවත් තිබී නැත. රොටිය පුච්චා ගැනීම අතිශය පහසුය.

විපක්ෂයේ මේ නිහැඩියාව අර්බුධයේ සැබෑ දිඟ පළල ඔවුන් දන්නා නිසා, මේ අසීරූ අවස්තාවේ රජයක් ලබා ගෙන ඔවුන් සතුවත් අර්බුධයට විසඳුමක් නොමැති නිසා ක්ෂනික ජන අප්‍රසාදයකට ලක් වීමේ බියෙන්දැයි සැක පහල වේ.

කෙසේ...",0,True
174,174,lellahutanpage,Lella Hutan,0,True
175,175,lellahutanpage,"චෙක් එපා...කෑෂ්වලින්
ගේන්න කියපුව ඇතිනෙ 🤣",0,True
176,176,lellahutanpage,අධිවේගී මාර්ග ගැන බොරු කීවාට වසන්තයගෙන් ජොන්ස්ටන් බිලියනයක් වන්දි ඉල්ලයි.,0,True
177,177,lellahutanpage,Lella Hutan,0,True
178,178,lellahutanpage,ලොකු පිනක්...ඒ වේදනාවෙ දන්නෙ නැති උන කෙනා.,0,True
179,179,lellahutanpage,Lella Hutan,0,True
180,180,lellahutanpage,Lella Hutan,0,True
181,181,lellahutanpage,Lella Hutan,0,True
182,182,lellahutanpage,Lella Hutan,0,True
183,183,lellahutanpage,Lella Hutan,0,True
184,184,lellahutanpage,Lella Hutan,0,True
185,185,lellahutanpage,😐,0,True
186,186,lellahutanpage,Lella Hutan,0,True
187,187,lellahutanpage,Lella Hutan,0,True
188,188,lellahutanpage,"රුසියාවේ යුක්රේන ආක්‍රමණය නිසා ඇමරිකානු සම්බාධක වල ප්‍රතිඵලයක් ලෙස සමස්ත රටේම මැක්ඩොනල්ඩ් ජාලය වසා දැමිමට එම සමාගම ක්‍රියා කරා.

හැබැයි රුසියාව සම්බාධක නිසා වැටුනේ නෑ.එයාලා කරේ මැක්ඩොනල්ඩ් ලාංජනය අංශක 90' කින් හරවලා අංකල් වාන්යා කියල වෙළද නාමය යටතේ එම මැක්ඩොනල්ඩ් ෂොප් වල රුසියානු බර්ගර් ආදිය...",0,True
189,189,lellahutanpage,විපක්ෂෙ හිටියා කියලා රටට කෙලවන්න එපා,0,True
190,190,lellahutanpage,රට ගොඩ එන්නයි ඕනෙ 😍✌,0,True
191,191,lellahutanpage,😁😁,0,True
192,192,lellahutanpage,Lella Hutan,0,True
193,193,lellahutanpage,😐,0,True
194,194,lellahutanpage,"හොඳ වැඩක්❤️

Good work ❤️",0,True
195,195,lellahutanpage,Lella Hutan,0,True
196,196,lellahutanpage,Lella Hutan,0,True
197,197,lellahutanpage,Lella Hutan,0,True
198,198,lellahutanpage,බුදු අම්මෝ ඒ විස්වාසෙ 😂 අනුරටත් හිනා ඇති මෙව්වට නම් 😂✌,0,True
199,199,lellahutanpage,Lella Hutan,0,True
200,200,lellahutanpage,Lella Hutan,0,True
201,201,lellahutanpage,"ලංකාවට හැත්තෑ හතර වසරක් කෙලවෙන්න හේතුව හොයාගන්න මහා ලොකු ලොකු දේවල් ඕන නෑ

ඔබ ලංකාවේ ජනාදිපති උනොත් මොකද කරන්නේ? මේ රට හදන්න මොකක්ද කරන්න ඕන? වගේ පෝස්ට් එකක් ගෲප් එකක දාන්න.. ෆේස්බුක් බැරිනම් කසිප්පු පොට් එකකදි ඇහුවත් අව්ලක් නෑ

ආච්චිගෙන් හම්බ උන පර්චස් 10ත් අඩුවට වික්ක උන්
එකොලොස් අව්රුද්දක් නිකන්...",0,True
202,202,lellahutanpage,Lella Hutan,0,True
203,203,lellahutanpage,"ඇත්තටම අනුරට ජනාධිපති වෙන්න බෑ

මේ දවස් වල ගෝඨාභය ට චන්දෙ දුන්නු සුලු පිරිසකුයි,ඇත්තට
ම jvp සෙට් එකයි අනාත වුනු unp සෙට් එකයි තමා අනුරව දිනවන්න ෆේස්බුක් එකේ රැලි හදන්නෙ

චන්දෙ එනකල් ඉදලා කොහොමත් ඔය unp සෙට් එක චන්දෙ දුන්නෙ රනිල්ට

ගෝඨාභය ගැන කලකිරුනු පිරිසක් නම් අනුරට දෙයි

සජිත් ඔච්චර චාටර් උනු 2019...",0,True
204,204,lellahutanpage,"ලංකාවේ මිනිස්සුන්ගේ ජනප්‍රිය කතාව තමයි ලංකාවේ නැති දෙයක් නෑ, ලංකාව හදන එක හරි ලේසි දෙයක් කියලා.

හැබැයි ඇත්ත කතාව ලංකාවේ නූතන මාකට් එකට අවශ්‍ය ඇති දෙයක් නෑ.

ලංකාවේ ඛනිජ තෙල් නිධි නෑ, ගල් අගුරු නෑ. අපි තෙල් ගෑස් ගේන්නේ රටින්.

විකුණලා සල්ලි හොයන්න රත්තරං නෑ, දියමන්ති නිධි නෑ.

කර්මාන්තයක් පටන් ගන්න යපස් නෑ, නිකල් නෑ, කොපර් නෑ. මොනවා හරි හදනවා නම් අමුද්‍රව්‍ය ගේන්න වෙන්නේ පිටරටින්.

බ්‍රසීලේ වගේ රටවල මාංශ කර්මාන්තයට විශාල සතුන් ඉන්නවා. අපිට ඒකත් නෑ.
...",0,True
205,205,lellahutanpage,Lella Hutan,0,True
206,206,lellahutanpage,එයාල ඔක්කොම යාලුවෝද 😐,0,True
207,207,lellahutanpage,Lella Hutan,0,True
208,208,lellahutanpage,Lella Hutan,0,True
209,209,lellahutanpage,අමෝ අමෝ සජිට් ස,0,True
210,210,lellahutanpage,වතුර ගහගෙන ආවා ද දන්නැ 😐,0,True
211,211,lellahutanpage,"ජීවිතේ විදින මිනිස්සු 😂

People who enjoy life 😂",0,True
212,212,lellahutanpage,"ජනාධිපති ගෝඨාභය රාජපක්ෂ මැතිතුමා විසින් ජාතික ආර්ථික සභාවට සහායවීම සඳහා උපදේශක කමිටුවක් පත්කරයි.

01. මහාචාර්ය එච්.ඩී කරුණාරත්න
02. මහාචාර්ය ශිරන්ත හීන්කෙන්ද
03. ආචාර්ය දුෂ්නි වීරකෝන්
04. ධම්මික පෙරේරා
05. ක්‍රිෂාන් බාලේන්ද්‍ර
06. අෂ්රෆ් ඕමාර්
07. ආචාර්ය හාන්ස් විජේසූරිය
08. විශ් ගෝවින්දසාමි...",0,True
213,213,lellahutanpage,"රැල්ල තියෙන පැත්ත බලලා එ පැත්තට එකතු වෙන්නෑ,අපි අවංක මිනිස්සු 😎✌",0,True
214,214,lellahutanpage,😂🙏😎✌,0,True
215,215,lellahutanpage,අනුර ආවම ඔහොම කරන්න හිතං ඇත්තෙ 😂,0,True
216,216,lellahutanpage,Lella Hutan,0,True
217,217,lellahutanpage,Lella Hutan,0,True
218,218,lellahutanpage,Lella Hutan,0,True
219,219,lellahutanpage,Lella Hutan,0,True
220,220,lellahutanpage,"ලෝකෙ මිල වැඩක් නෑ අපිට 117 ට ඕනෙ 😂😂

Price is useless in the world, we need it for 117 😂 😂",0,True
221,221,lellahutanpage,කොයි කාලෙ උනත් ඉතින් විපක්ෂෙ ඉන්න උන්ට මරු 😂,0,True
222,222,lellahutanpage,😂,0,True
223,223,lellahutanpage,"මේක ඇත්තක්

This is so true",0,True
224,224,lellahutanpage,පාං 100 පනින්ඩයි යන්නේ 😂🙆,0,True
225,225,lellahutanpage,Lella Hutan,0,True
226,226,lellahutanpage,අම්මෝ 😐😐🙆,0,True
227,227,lellahutanpage,Lella Hutan,0,True
228,228,lellahutanpage,"ෆේක්බුක් එකේ යන්නෙ මොනාද,ඔහේ කරේ තියං දුවනවා,අඩුම ගානෙ හොයලා බලන්න තේරෙන්නැ 😂

What's going on Facebook, running on your shoulders, search at least you won't understand 😂",0,True
229,229,lellahutanpage,"ශ්‍රී පාදය,ඇත්තටම මොකටද ශ්‍රද්ධාව 😓

පාලයන්ට හැමදාම බනින,මිනිස්සු කොගෙ හරි ගියාම,මේ රටේ පාලකයෝ නෙවේ අව්ල්,මේ රටේ යටම ස්ථරයෙ මිනිස්සු යි අව්ල්,යට අව්ල් උනාම උඩ කොහොමත් අව්ල්

ෆවුන්ඩේශන් එක අව්ල් නම්,උඩ තට්ටු ගැන මොන කතාද

අව්ලක් නෑ කාටහරි බැනලා හිත රවට්ට ගමු 😎",0,True
230,230,lellahutanpage,"සිද්ධාර්ථ කුමාරයා
කන්ථක අසුගේ පිටින් බැසගත්දා සිට
බුදු වී ගව් ගණන් පාගමනින්ම වැඩම කළද ,
කිසිදා නැවත සතෙකුගේ පිට වැඩම කළ බවක් මා අසා නැත.",0,True
231,231,lellahutanpage,😓,0,True
232,232,lellahutanpage,Lella Hutan,0,True
233,233,lellahutanpage,අපි අහන්න ඕන ඒවා අපෙන් අහන්න එපා විමලෝ 😂🙆,0,True
234,234,lellahutanpage,ඇති ඈ 😂🙏,0,True
235,235,lellahutanpage,"හැත්ත තුනේ විනාසේ,නොදියුණු
රට,ණය පිරුණු රට,කරන්ට්,ගෑස්,
ඩොලර් අරක මේක නැති රට,කිය කිය කවුරු කෑ ගැහුවත්,පක්ෂ වලට බෙදිලා අනිත් පැත්තෙ උන්ට නූගත්තු කියලා බැන්නත් ......

සාමාන්‍ය පෙළ නැති උන්ව පාර්ලිමේන්තු යැව්වෙ කවුද

උසස් පෙළ නැති උන්ව පාර්ලිමේන්තු යැව්වෙ කවුද

බොරලු කපන,ක##පු පෙරන උන්ව පාර්ලිමේන්තු...",0,True
236,236,lellahutanpage,"මහ බැංකුව හොරා කෑවෙ මිනිස්සු ද
සංස්කෘතික අරමුදල හොරා කෑවෙ මිනිස්සු ද
සීනි වංචාව කරෙ මිනිස්සු ද
ඩොලර් සංචිත ටිකට කෙලව ගත්තෙ මිනිස්සු ද
මිනිස්සු තෙල් නිකං ගහ ගත්තද
මිනිස්සු ලෝකෙටම ණය උනාද
මිනිස්සු කරන්ට් එක නිකං ගත්තද
මිනිස්සු රාජ්‍ය ආයතන වලට හෙංචයියො පිරෙව්වද
රත්තරං සංචිත හිස් කරෙ මිනිස්සු ද
ලොකු ප්‍රොජෙක්ට් වලින් කොමිස් ගැහුවෙ මිනිස්සු ද
රට ජිනීවා වල පාවා දුන්නෙ මිනිස්සු ද
88.89 රටේ සම්පත් විනාස කරෙ මිනිස්සු ද

ඔය කිසි මගුලක් මිනිස්සු කරලා නෑ,හැබැයි මේ හැම එකෙම්ම මිනිස්සු බැට කනකොට

ඒ ඔක්කොම කරපු මොන පාලකයද දුක් විදින්නෙ 😎",0,True
237,237,lellahutanpage,"මිනිස්සු තනිකර බොරුව බං කරන්නෙ 😂🙏

People lie alone 😂 🙏",0,True
238,238,lellahutanpage,Lella Hutan,0,True
239,239,lellahutanpage,Lella Hutan,0,True
240,240,lellahutanpage,Lella Hutan,0,True
241,241,lellahutanpage,"හොරකං කරන්නවත් තෙල් නෑ,මොනව ආරක්ෂා කරන්නද දන්නෑ cctv 😂🙏",0,True
242,242,lellahutanpage,එකෙම්ම ඈ 😎,0,True
243,243,lellahutanpage,😂😂,0,True
244,244,lellahutanpage,මරු සෙට් එක 😂,0,True
245,245,lellahutanpage,මේ පාර තමා ඉල්ලං කන්නෙ 😂,0,True
246,246,lellahutanpage,😂😂🙆,0,True
247,247,lellahutanpage,Lella Hutan,0,True
248,248,lellahutanpage,Lella Hutan,0,True
249,249,lellahutanpage,😂,0,True
250,250,lellahutanpage,😐😐,0,True
251,251,lellahutanpage,අනේ මංදා බං 😂✅,0,True
252,252,lellahutanpage,Lella Hutan,0,True
253,253,lellahutanpage,"#කයිවාරු_අනුර

අනුර වැඩ්ඩෙක්,අනුර තමා එකම විකල්පෙ කියලා හිතං ඉන්න කෙනෙක් ඉන්නවා නම් කමක් නෑ එහෙම දිගටම හිතං ඉන්න,පුලුවන් නම් මේ ප්‍රශ්නෙට උත්තරයක් දෙන්න

1. පිටරටින් ණය ගන්නවට අනුර විරුද්ධයි
2. සල්ලි අච්චු ගහනවටත් අනුර විරුද්ධයි
3. පිටරටවල් එක්ක එකතු වෙලා කරන ආයෝජන වලටත් අනුර විරුද්ධයි
4. රත්තරං...",0,True
254,254,lellahutanpage,🤣🤣,0,True
255,255,lellahutanpage,"යුද්ධය අවසන් වනු ඇත. නායකයන් අතට අත දෙනු ඇත. මහලු කාන්තාව සිය දිවි පිදූ පුතා එනතුරු බලා සිටිනු ඇත. බිරිද තම ආදරණීය ස්වාමිපුරුෂයා එනතුරු බලා සිටිනු ඇත. ළමයි තමන්ගේ වීර තාත්තා එනකම් බලා සිටිනු ඇත. අපේ මාතෘභූමිය විකුණුවේ කවුද කියලා මම නොදනී. නමුත් එහි මිල ගෙව්වේ කවුදැයි මම දුටුවෙමි.

- මහමුද් ඩාර්විෂ්-",0,True
256,256,lellahutanpage,Lella Hutan,0,True
257,257,lellahutanpage,Lella Hutan,0,True
258,258,lellahutanpage,Lella Hutan,0,True
259,259,lellahutanpage,Lella Hutan,0,True
260,260,lellahutanpage,"අද යුක්‍රේනයට කවපු ලනුව එදා ලංකාවටත් කවන්න විශාල පිරිසක් ආවා වෙලාවට ශක්තිමත් ⁣ජනාධිපතිවරයෙක්
නායකයෙක් අපට හිටිය. නැත්නම් අද ලංකාව පාලනය කරන්නෙ කො# සංවිධානය වෙන්න පුලුවන්",0,True
261,261,lellahutanpage,"යුක්‍රේන ජනාධිපති සෙලෙන්ස්කි සහ ජවිපෙ අනුර දිසානායක

යුක්‍රේන ජනාධිපතිට රුසියාවෙන් ගේම ඉල්ලන්න කියල ඇමරිකාව ඇතුලු නේටෝ සංවිධානෙ හෙන තල්ලුවක් දුන්න..ඉතින් යුක්‍රේන ජනාධිපති සෙලෙන්ස්කි රුසියාවෙ පුටින්ගෙන් බය නැතුව ගේම ඉල්ලුව.පොර හිතුවෙ පුටින් ගේමට ආවොත් ඇමරිකාව ඇතුලු අනිත් බලවත් රටවල් සපෝට් එකට එයි...",0,True
262,262,lellahutanpage,Lella Hutan,0,True
263,263,lellahutanpage,අපි නොදන්න ලංකාවේ උන් 😂,0,True
264,264,lellahutanpage,මගේ කොල්ලො ටික😍,0,True
265,265,lellahutanpage,Lella Hutan,0,True
266,266,lellahutanpage,Lella Hutan,0,True
267,267,lellahutanpage,Lella Hutan,0,True
268,268,lellahutanpage,Lella Hutan,0,True
269,269,lellahutanpage,"ආ කමක් නෑ 😎

Ahh it's okay 😎",0,True
270,270,lellahutanpage,මං වැරදිද,0,True
271,271,lellahutanpage,1000 ක් කරත් ගනී ගිහින්,0,True
272,272,lellahutanpage,😂,0,True
273,273,lellahutanpage,😐,0,True
274,274,lellahutanpage,Lella Hutan,0,True
275,275,lellahutanpage,ඒ නිසා බොරු වැඩ කරන්නෙපා 😐,0,True
276,276,lellahutanpage,😎🙏,0,True
277,277,lellahutanpage,අවංකෙම්ම එහෙමයි නෙ 😂,0,True
278,278,lellahutanpage,"මදිද

Isn't it enough?",0,True
279,279,lellahutanpage,"IPL කියන්නේ මේ වෙද්දි ලෝකේ T20 ක්‍රිකට් වල ඉහලම ස්ටෑන්ඩර්ඩ් එක.. ඒ ගැන සැකයක් නෑ..

එතනට යනවා නම් ප්ලේයර් කෙනෙක් අහන්න දෙයක් නෑ ඒ වර්ල්ඩ් ක්ලාස් ප්ලේයර් කෙනෙක්.

පහුගිය IPL ඔක්ෂන් එකේ ලංකාවේ ප්ලේයර්ස්ලා පස් දෙනෙක් ගත්තා.

වනිඳු, මහීෂ්, චාමික, චමීර, භානුක..

මෙතනින් හතර දෙනෙක් බෝලර්ස්ලා, බෝලිං ඕල්...",0,True
280,280,lellahutanpage,Lella Hutan,0,True
281,281,lellahutanpage,😂,0,True
282,282,lellahutanpage,"1 වෙනි රූපයෙ ඉන්නෙ බයෝ බබල් කඩලා විනය විරෝධීව හැසිරිලා අවුරුද්දක තරඟ තහනමක් තියෙද්දි මගදි දඩුවම අත්හිටුවලා නැවත ටීම් එකට ගත්ත රජ තුන්කට්ටුව🤮

2 වන රූපයෙ ඉන්නෙ 2km ටෙස්ට් එක පාස් කරගත්තත් ආයෙ මොනම හරි හේතුවක් දාලා ටීම් එකෙන් එළියට දාන භානුක😑",0,True
283,283,lellahutanpage,Lella Hutan,0,True
284,284,lellahutanpage,"ආයෙත් දවසට පැය 1 යි විනාඩි 45 ක් ද කොහෙද කරන්ට් එක කපනවලු 😂

අපි ඒකෙ හොද මෙහෙම දකිමු

1. තම වර්ගයා බෝ කරන්න ඒ කාලය වැය කරන්න පුලුවන්

2. වැස්ස ලැබිලා ජල විදුලිය මගින් ආය කරන්ට් කපන එක නැති වෙන්න මොනව හරි කන්නලව්වක් කරන්න ඒ වෙලාව යොදා ගන්න පුලුවන්

3. ගෙදර මිනිස්සු එක්ක පොඩ්ඩක් කතා කරලා ඒ මිනිස්සු...",0,True
