,text,time
0,"காமராஜ் எம் ஆர் ராதாவை தூண்டிவிட்டு நான் இருக்கிறேன்.
எம்ஜிஆரை சுட்டு தீர்த்துக்கட்டு.
என பதவி வெறியின் உச்சத்தில் கேவலமாக இருந்தார்.",3 years ago
0,"ஒரு ரூபாய்க்கு மூணுபடி அரிசி தருவதாக அண்ணாவின் தகிடு தத்தம்.
இலவச கலர் டிவி.
இரண்டு ஏக்கர் நிலம் எல்லோருக்கும்.
பித்தலாட்ட கருணாநிதி.",3 years ago (edited)
0,"பார்வர்டு பிளாக்கின் மூக்கையாதேவரின் ஆதரவாள் மட்டுமே திமுக ஆட்சியை பிடிக்க முடிந்தது.
கொடுங்கோலன் காமராஜ் மண்ணைக்கவ்வினார்.",3 years ago
0,கயவர்களை ஓட ஓட விரட்டியடித்து ஒழித்து விட்டு தமிழகத்தை தமிழனே ஆளும் உரிமையை நிலை நாட்ட வேண்டும்.,3 years ago
0,"நயம்பட பேசியவர்
நயவஞ்சகத்தீயின் பிறப்பிடம் தலைவர் மு.க
பி.எம்.புலிபழனிவேல் பாமக-காரன் திட்டக்குடி-புலிவலம்",3 years ago
0,Ada che,3 years ago
0,தமிழர்களின் எதிரி,3 years ago
0,தமிழகத்தின் தவறான தலைவர்களில் ஒருவர்,3 years ago
0, @Sebatian Rajendran  missionaries started,1 year ago
0,Naadu nasamaka povatharku kaaranam Kalaignarai ethir katchiyil amarthiyathuthaan. Avar Aatchiyil Tamilagam adaintha valarchi abaaramanathu. Mudinthal Athaiyellam padithivittu appuram avarai patri kurai solli ezuthalaam.,3 years ago
0,Seri neee moodu,3 years ago
0,Niga sir,3 years ago
0,Kalagnar Tamil pesi palaku,3 years ago
0,Oombu,2 years ago
0,"Anna,mgr,amma evargalukellam kidaikathe our Peyear karunanidhi ku Mattum than kidaithathu [ muthtamile ] 🥰🥰",11 months ago
0,மிகவும் அருமையான பதிவு.,4 years ago
0,Tamil.nataai.vitravan.karunanithi,4 years ago
0,periya   kalavane   pundada   intha   karunanethe   thevedeya   mavan,4 years ago
0,thevdiya paiyan karunanithi,4 years ago
0,செந்தாமரை மனைவி,4 years ago
0,SHRI .C.N.ANNADURAI WAS WON BY S.V.NATESA MUDALIAR CONGRESS CANDIDATE  IN KANCHIPURAM CONSTITUENCY..1962-67,4 years ago (edited)
0,மொழி தீவிரவாதி கருணாநிதி 😂😂😂😂 த்தா கலைஞர்டா.,4 years ago
0,"Krishnar illana pandavar illai
Mgr illaina dmk illa",4 years ago
0,Makkal atchi mannar atchiaga mariyathu,4 years ago
0,Kallanaai 🐕🐕🐕🐕karunanithi,4 years ago
0,Thalaivar kalaignar than,4 years ago (edited)
0,அப்படியே அவரது ஊழல்களையும் சொல்லியிருக்கலாம்,4 years ago
0,கருணாநிதிக்கு சொம்பு  அடிக்கும் ஒரு கேவலமான வீடியோ...,4 years ago
0,oolal atchikku  adikoliyavar,4 years ago
0,Yar nalla thalaivar nu theriyanum Na modhalla avanga seidha thittangala therinjikonga...namma history ah padinga modhalla...then comment,4 years ago (edited)
0,Edhu ponra thalaivargal ini uruvavathu romba kastam. 14 vayadhil Hindi edhirpukaga kodiyai pidatha thamizhar....TN nalla erukanum Na evar maadhiri por gunam konda thamizhar vendum....,4 years ago
0,VAAZGA KALAIGNAR,4 years ago
0,Jayalalitha amma life pathi oru video please,4 years ago
0,"sundhara moorthy srinivasan ,😂😂😂😂😂 kani mozhi yooda Amma ,😂😂",3 years ago
0,கூட்டிவிட்வனால நீயி...,1 year ago
0,மாற்றான் தோட்டத்து மல்லிகைக்கு மணமுண்டு என்று உலகுக்கு உரைத்திட்ட தலைவர்கள் தி.மு.க.வில் அதிகமே!,1 year ago
0,Padam,1 month ago
0,"அந்தகாலத்தில். சினிமாக்களில். பிராமணத்தமிழ். ஆகவும், என்பிராணநாதா. என்றும், சுவாமி, என்றும். வசனங்கள். இருக்கும், பராசக்தி. வந்த பின்தான். பாமரனும். புரியும். விதமாக. தமிழ். அமைந்து.",2 years ago
0, @RAVI MANIKKASUBBU  jù,12 days ago
0,Lal Gowtham thuu,2 years ago
0, @Sss Sss  oi,2 years ago
0,Naren Hamsa the world pqgmh,3 years ago
0,Jayalalitha vida mosam kedaiyadhe mgrya azhiche kadaisila avalum ticket vangita,2 years ago
0,Ajay Kanna உஊம்,3 years ago
0,ஆமா ஊழல் வழக்கில் தண்டனை பெற்ற ஜெயலலிதா உங்களுக்கு Iron Lady 😂😂😂... இது வரை ஊழல் வழக்குக்காக ஒரு FIR கூட கலைஞர் மீது இல்ல அவரு உங்களுக்கு ஊழல்வாதியா,1 year ago
0, @Navalan A  super,11 months ago
0,"We develop because of kalvi thanthai kamarajar not because of father of corruption and father of liquor, Mr Karunanidhi.... So do you support DMK for Biryani and quarter.. Avala nee... Ungala Mari alungalala thanda Tamilnadu innum munnerala",1 year ago
0,Dhanesh Kumar trio,3 years ago
0,"Indha mahan mudhalvaraagi than kudumbatahai mattum panakara kudumbamnga aakinar, tamilagathil illai",4 years ago
0,அழகிரி விட மாட்டார்கள்,4 years ago
0,"கருணாநிதி ஆட்சியில் பல வளர்ச்சி திட்டங்கள் வந்துள்ளன உண்மை மறுப்பதற்கில்லை ஆனால் 2006-11 ஆட்சியில் எவ்வளவு சீரழிவுகளை செய்தார் கட்சியை குடும்ப நிறுவனமாக மாற்றி, மத்தியில் மந்திரி பதவி குடும்பத்துக்கு பெற்று ஆசிய பணக்கர்களின் வரிசையில் இடம்பெற்றது தான் கருணாநிதியின் வாழ்நாள் சாதனை தமிழக அரசியலில் கருணாநிதி திமுக செய்த  தீமைகள்  நீங்க 
 பல ஆண்டுகள் ஆகும்",4 years ago
0,❤️❤️❤️,4 years ago
0,"ஆரிய பார்ப்பனர்களை தமிழர்கள் என சொல்லும் 'மராத்தியன் பால் தாக்கரே வந்தேறிக்கு பிறந்த சைமன்'டின் நாம் தமிழர் கட்சியின் போலி தமிழ்தேசியத்தை ஒழிக்க வேண்டும். 

தமிழ்நாடு தமிழர்க்கே. ஆனால், தமிழர் போர்வையில் உள்ள சைமன்ட், தமிழிசை, பொன் ராதா போன்ற பார்ப்பன அடிமை உளவாளிகள் தமிழரே அல்ல. 

 'போராடி பெற்ற பாரத சுதந்திரத்தை பேனிக் காப்போம்' என்று பார்ப்பனிய இந்தியாவிற்கு கால் நக்கும் சைமன்டின் பார்ப்பனியத்தின் சாதிய போலி தமிழ்தேசியம் வீழும். 


தனித்தமிழ்நாடு தான் உண்மை தமிழ்தேசியம்.  உண்மை தமிழ்தேசியம் வெல்லும். 


தமிழ்நாடு தமிழர்க்கே.",4 years ago
0,"ஆரிய பார்ப்பனர்களை தமிழர்கள் என சொல்லும் 'மராத்தியன் பால் தாக்கரே வந்தேறிக்கு பிறந்த சைமன்'டின் நாம் தமிழர் கட்சியின் போலி தமிழ்தேசியத்தை ஒழிக்க வேண்டும். 

தமிழ்நாடு தமிழர்க்கே. ஆனால், தமிழர் போர்வையில் உள்ள சைமன்ட், தமிழிசை, பொன் ராதா போன்ற பார்ப்பன அடிமை உளவாளிகள் தமிழரே அல்ல. 

 'போராடி பெற்ற பாரத சுதந்திரத்தை பேனிக் காப்போம்' என்று பார்ப்பனிய இந்தியாவிற்கு கால் நக்கும் சைமன்டின் பார்ப்பனியத்தின் சாதிய போலி தமிழ்தேசியம் வீழும். 


தனித்தமிழ்நாடு தான் உண்மை தமிழ்தேசியம்.  உண்மை தமிழ்தேசியம் வெல்லும். 


தமிழ்நாடு தமிழர்க்கே.",4 years ago
